Date,Time,Generation,Demand,Loadshed,Gas,Liquid Fuel,Coal,Hydro,Solar,Wind,Bheramara HVDC,Tripura,Adani,Remarks
28.01.2020,18:00:00,8097,8097,0,5059,1831,386,32,0,0,695,112,0,
28.01.2020,13:00:00,7604.9,7604.9,0,5084,1653,389,76,15.9,0,300,88,0,Day Peak
28.01.2020,22:00:00,8120,8120,0,5424,1434,397,30,0,0,548,100,0,
28.01.2020,12:00:00,7366.5,7366.5,0,5131,1404,393,42,10.5,0,304,86,0,
28.01.2020,14:00:00,7082.4,7082.4,0,4840,1392,402,30,25.4,0,300,94,0,
28.01.2020,17:00:00,7160.1,7160.1,0,5136,1207,395,32,2.1,0,300,90,0,
28.01.2020,10:00:00,7093.7,7093.7,0,5117,1137,393,40,21.7,0,304,84,0,
28.01.2020,15:00:00,7003,7003,0,5045,1130,400,32,6,0,300,92,0,
28.01.2020,11:00:00,6912.6,6912.6,0,4985,1079,393,42,26.6,0,304,86,0,
28.01.2020,9:00:00,7187.4,7187.4,0,5313,1054,393,40,4.4,0,304,82,0,
28.01.2020,16:00:00,6817.2,6817.2,0,5062,933,399,32,3.2,0,300,90,0,
28.01.2020,23:00:00,7316,7316,0,5677,823,395,30,0,0,300,92,0,
28.01.2020,8:00:00,7075,7075,0,5556,695,393,40,6,0,304,84,0,
28.01.2020,0:00:00,6918,6918,0,5581,630,395,30,0,0,202,80,0,
28.01.2020,1:00:00,6199,6199,0,5136,484,336,30,0,0,135,76,0,
28.01.2020,7:00:00,6379.9,6379.9,0,5535,202,391,40,0.9,0,304,76,0,
28.01.2020,2:00:00,5864,5864,0,5149,141,335,30,0,0,135,72,0,
28.01.2020,6:00:00,5892,5892,0,5301,7,333,40,0,0,135,76,0,
28.01.2020,3:00:00,5690,5690,0,5119,0,324,40,0,0,135,72,0,
28.01.2020,5:00:00,5576,5576,0,4991,0,334,40,0,0,135,76,0,
28.01.2020,4:00:00,5559,5559,0,4972,0,335,40,0,0,135,76,0,
29.01.2020,20:00:00,9156,9156,0,5340,2539,402,32,0,0,746,106,0,
29.01.2020,19:00:00,9223,9223,0,5404,2535,403,32,0,0,748,112,0,Evening Peak
29.01.2020,21:00:00,8795,8795,0,5387,2133,401,32,0,0,746,104,0,
29.01.2020,18:00:00,8172,8172,0,5062,1834,399,32,0,0,748,108,0,
29.01.2020,22:00:00,8179,8179,0,5291,1743,399,32,0,0,549,100,0,
29.01.2020,14:00:00,7314.9,7314.9,0,4881,1601,400,32,8.9,0,304,92,0,
29.01.2020,13:00:00,7576.2,7576.2,0,5192,1538,401,32,19.2,0,304,94,0,
29.01.2020,15:00:00,7260.1,7260.1,0,4901,1537,395,32,5.1,0,304,90,0,
29.01.2020,23:00:00,7558,7558,0,5300,1437,401,30,0,0,302,90,0,
29.01.2020,12:00:00,7607.4,7607.4,0,5378,1380,400,31,24.4,0,304,94,0,Day Peak
29.01.2020,11:00:00,7462.1,7462.1,0,5300,1320,399,31,22.1,0,304,90,0,
29.01.2020,10:00:00,7401,7401,0,5297,1272,400,31,17,0,304,84,0,
29.01.2020,17:00:00,7339.5,7339.5,0,5176,1253,399,32,2.5,0,748,92,0,
29.01.2020,16:00:00,7202.4,7202.4,0,5143,1236,395,32,6.4,0,304,90,0,
29.01.2020,9:00:00,7449.2,7449.2,0,5443,1177,395,30,12.2,0,304,92,0,
29.01.2020,0:00:00,6999,6999,0,5284,998,399,30,0,0,203,84,0,
29.01.2020,8:00:00,7043.4,7043.4,0,5345,885,396,30,5.4,0,304,82,0,
29.01.2020,7:00:00,6528.7,6528.7,0,5349.5,456.5,394.5,30,2.7,0,219.5,77,0,
29.01.2020,1:00:00,6338,6338,0,5507,197,392,30,0,0,135,76,0,
29.01.2020,6:00:00,6014,6014,0,5354,28,393,30,0,0,135,72,0,
29.01.2020,2:00:00,6067,6067,0,5440,0,387,30,0,0,135,74,0,
29.01.2020,3:00:00,6026,6026,0,5395,0,390,30,0,0,135,74,0,
29.01.2020,4:00:00,5813,5813,0,5184,0,391,30,0,0,135,72,0,
29.01.2020,5:00:00,5736,5736,0,5107,0,391,30,0,0,135,72,0,
30.01.2020,19:00:00,8918,8918,0,5762,1940,341,32,0,0,745,110,0,
30.01.2020,20:00:00,8994,8994,0,5902,1827,389,32,0,0,745,110,0,Evening Peak
30.01.2020,21:00:00,8704,8704,0,5670,1773,388,32,0,0,743,106,0,
30.01.2020,13:00:00,7754.6,7754.6,0,5380,1530,397,31,22.6,0,301,96,0,
30.01.2020,18:00:00,8363,8363,0,5628,1473,392,32,0,0,745,104,0,
30.01.2020,22:00:00,8123,8123,0,5610,1449,393,32,0,0,299,106,0,
30.01.2020,12:00:00,7826.5,7826.5,0,5553,1426,398,31,22.5,0,300,98,0,Day Peak
30.01.2020,14:00:00,7337.6,7337.6,0,5085,1416,397,31,11.6,0,301,100,0,
30.01.2020,15:00:00,7232.8,7232.8,0,5069,1336,398,32,4.8,0,301,96,0,
30.01.2020,11:00:00,7636.7,7636.7,0,5478,1320,401,31,18.7,0,300,90,0,
30.01.2020,10:00:00,7675.5,7675.5,0,5591,1253,395,31,19.5,0,300,88,0,
30.01.2020,17:00:00,7210.4,7210.4,0,5263,1130,397,32,0.4,0,745,92,0,
30.01.2020,16:00:00,7108.2,7108.2,0,5174,1121,393,32,2.2,0,301,90,0,
30.01.2020,9:00:00,7607.4,7607.4,0,5714,1069,396,30,14.4,0,302,84,0,
30.01.2020,23:00:00,7624,7624,0,5692,911,396,31,0,0,200,96,0,
30.01.2020,0:00:00,7141,7141,0,5650,773,400,31,0,0,200,96,0,
30.01.2020,8:00:00,7258.8,7258.8,0,5813,629,396,30,6.8,0,302,84,0,
30.01.2020,1:00:00,6507,6507,0,5255,608,400,30,0,0,136,78,0,
30.01.2020,7:00:00,6720.4,6720.4,0,5738,343,397,30,0.4,0,135,76,0,
30.01.2020,2:00:00,6176,6176,0,5357,178,400,31,0,0,135,78,0,
30.01.2020,6:00:00,6090,6090,0,5453,0,393,30,0,0,134,76,0,
30.01.2020,3:00:00,5969,5969,0,5328,0,401,31,0,0,135,74,0,
30.01.2020,4:00:00,5838,5838,0,5207,0,390,31,0,0,135,74,0,
30.01.2020,5:00:00,5792,5792,0,5158,0,394,30,0,0,135,74,0,
31.01.2020,19:00:00,8181,8181,0,5918,1294,398,31,0,0,451,96,0,
31.01.2020,20:00:00,8211,8211,0,6137,1105,399,30,0,0,451,96,0,Evening Peak
31.01.2020,21:00:00,8099,8099,0,6107,1021,400,30,0,0,449,96,0,
31.01.2020,18:00:00,7053,7053,0,5393,695,398,31,0,0,451,92,0,
31.01.2020,13:00:00,6802.9,6802.9,0,5556,545,395,31,19.9,0,180,78,0,Day Peak
31.01.2020,10:00:00,6326.2,6326.2,0,5216,439,397,30,19.2,0,180,50,0,
31.01.2020,1:00:00,6519,6519,0,5436,437,437,32,0,0,137,82,0,
31.01.2020,12:00:00,6535.9,6535.9,0,5407,434,397,31,22.9,0,180,66,0,
31.01.2020,11:00:00,6425.8,6425.8,0,5299,434,397,31,22.8,0,180,64,0,
31.01.2020,9:00:00,6681.1,6681.1,0,5630,421,399,30,13.1,0,137,50,0,
31.01.2020,14:00:00,5980.6,5980.6,0,4964,322,397,31,19.6,0,180,68,0,
31.01.2020,15:00:00,5798.4,5798.4,0,4862,246,397,32,16.4,0,180,66,0,
31.01.2020,16:00:00,5637.9,5637.9,0,4728,228,398,32,9.9,0,180,62,0,
31.01.2020,17:00:00,5801.6,5801.6,0,4913,200,398,32,2.6,0,451,78,0,
31.01.2020,8:00:00,6451.2,6451.2,0,5624,191,399,30,5.2,0,137,64,0,
31.01.2020,2:00:00,6157,6157,0,5331,178,399,32,0,0,137,80,0,
31.01.2020,22:00:00,7527,7527,0,6066,124,400,30,0,0,449,96,0,
31.01.2020,23:00:00,6908,6908,0,6066,124,400,31,0,0,202,84,0,
31.01.2020,3:00:00,5866,5866,0,5181,43,397,32,0,0,137,76,0,
31.01.2020,0:00:00,6390,6390,0,5678,0,400,32,0,0,202,78,0,
31.01.2020,7:00:00,6169.2,6169.2,0,5536,0,397,30,0,0,137,68,0,
31.01.2020,6:00:00,5814,5814,0,5176,0,397,30,0,0,137,74,0,
31.01.2020,4:00:00,5809,5809,0,5167,0,398,32,0,0,137,76,0,
31.01.2020,5:00:00,5662,5662,0,5025,0,396,31,0,0,137,74,0,
01.02.2020,19:00:00,8731,8731,0,6060,1444,401,80,0,0,647,106,0,Evening Peak
01.02.2020,20:00:00,8679,8679,0,6081,1366,401,83,0,0,647,108,0,
01.02.2020,21:00:00,8443,8443,0,6121,1094,402,80,0,0,549,106,0,
01.02.2020,18:00:00,7685,7685,0,5580,876,401,80,0,0,647,108,0,
01.02.2020,22:00:00,7815,7815,0,5981,710,402,80,0,0,302,100,0,
01.02.2020,2:00:00,5668,5668,0,5031,402,32,32,0,0,134,66,0,
01.02.2020,17:00:00,6381.8,6381.8,0,5176,346,401,80,1.8,0,647,78,0,
01.02.2020,23:00:00,7198,7198,0,5981,345,403,80,0,0,203,90,0,
01.02.2020,12:00:00,6360.6,6360.6,0,5147,327,394,80,28.6,0,301,84,0,
01.02.2020,13:00:00,6646.7,6646.7,0,5456,325,393,80,15.7,0,302,78,0,Day Peak
01.02.2020,14:00:00,6455.2,6455.2,0,5245,320,403,80,22.2,0,302,86,0,
01.02.2020,16:00:00,6437.2,6437.2,0,5253,319,401,80,7.2,0,302,80,0,
01.02.2020,15:00:00,6389.8,6389.8,0,5196,319,400,80,14.8,0,302,84,0,
01.02.2020,11:00:00,6133.8,6133.8,0,4937,314,402,80,23.8,0,301,78,0,
01.02.2020,10:00:00,6193.1,6193.1,0,5029,287,403,80,17.1,0,301,78,0,
01.02.2020,9:00:00,6394.3,6394.3,0,5350,237,399,30,5.3,0,301,74,0,
01.02.2020,0:00:00,6763,6763,0,5830,163,401,80,0,0,136,86,0,
01.02.2020,8:00:00,6479,6479,0,5595,84,399,30,2,0,301,70,0,
01.02.2020,7:00:00,6130,6130,0,5491,4,397,30,0.2,0,135,72,0,
01.02.2020,1:00:00,5915,5915,0,5277,0,403,32,0,0,134,134,0,
01.02.2020,6:00:00,5659,5659,0,5027,0,396,32,0,0,135,68,0,
01.02.2020,3:00:00,5558,5558,0,4929,0,396,32,0,0,134,64,0,
01.02.2020,4:00:00,5360,5360,0,4729,0,399,32,0,0,135,64,0,
01.02.2020,5:00:00,5350,5350,0,4718,0,399,32,0,0,135,64,0,
02.02.2020,19:00:00,8940,8940,0,6065,1551,398,80,0,0,746,108,0,Evening Peak
02.02.2020,18:00:00,8048,8048,0,5550,1172,398,80,0,0,746,110,0,
02.02.2020,20:00:00,8847,8847,0,6533,987,399,80,0,0,746,110,0,
02.02.2020,15:00:00,7036.6,7036.6,0,5237,916,397,80,18.6,0,401,90,0,
02.02.2020,14:00:00,7052.6,7052.6,0,5247,813,396,81,25.6,0,401,92,0,
02.02.2020,21:00:00,8610,8610,0,6551,738,399,80,0,0,747,104,0,
02.02.2020,17:00:00,6904.6,6904.6,0,5233,710,399,80,2.6,0,401,82,0,
02.02.2020,13:00:00,7426.4,7426.4,0,5720,707,402,80,29.4,0,401,90,0,Day Peak
02.02.2020,16:00:00,6801.4,6801.4,0,5129,706,398,80,10.4,0,401,80,0,
02.02.2020,9:00:00,7275.7,7275.7,0,5790,516,399,80,14.7,0,402,78,0,
02.02.2020,12:00:00,7090.9,7090.9,0,5624,475,400,80,29.9,0,402,84,0,
02.02.2020,10:00:00,7216.7,7216.7,0,5760,469,403,80,22.7,0,402,84,0,
02.02.2020,11:00:00,7142.4,7142.4,0,5690,467,400,80,27.4,0,402,80,0,
02.02.2020,8:00:00,7084.8,7084.8,0,5732,437,401,30,5.8,0,402,82,0,
02.02.2020,22:00:00,7875,7875,0,6196,391,400,80,0,0,747,100,0,
02.02.2020,23:00:00,7262,7262,0,5973,172,401,80,0,0,550,92,0,
02.02.2020,7:00:00,6479.7,6479.7,0,5432,147,399,30,0.7,0,402,74,0,
02.02.2020,1:00:00,6210,6210,0,5371,145,402,80,0,0,136,76,0,
02.02.2020,2:00:00,5870,5870,0,5080,102,397,80,0,0,136,74,0,
02.02.2020,3:00:00,5652,5652,0,4874,95,399,80,0,0,136,68,0,
02.02.2020,6:00:00,5755,5755,0,5051,69,397,30,0,0,136,72,0,
02.02.2020,4:00:00,5493,5493,0,4791,65,404,30,0,0,136,66,0,
02.02.2020,5:00:00,5467,5467,0,4771,65,397,30,0,0,136,68,0,
02.02.2020,0:00:00,6690,6690,0,5768,56,401,80,0,0,303,84,0,
03.02.2020,19:00:00,8963,8963,0,5894,1753,404,80,0,0,747,106,0,Evening Peak
03.02.2020,20:00:00,8893,8893,0,5907,1664,405,80,0,0,747,110,0,
03.02.2020,21:00:00,8662,8662,0,6057,1291,401,80,0,0,747,106,0,
03.02.2020,18:00:00,7998,7998,0,5580,1246,404,80,0,0,747,104,0,
03.02.2020,14:00:00,7309.7,7309.7,0,5588,759,405,80,9.7,0,402,82,0,
03.02.2020,13:00:00,7694.9,7694.9,0,5953,756,405,80,30.9,0,402,94,0,
03.02.2020,12:00:00,7767.3,7767.3,0,6087,691,405,80,31.3,0,402,84,0,Day Peak
03.02.2020,22:00:00,7981,7981,0,6026,659,402,80,0,0,747,98,0,
03.02.2020,9:00:00,7436.3,7436.3,0,5831,639,403,80,18.3,0,402,76,0,
03.02.2020,11:00:00,7599.2,7599.2,0,6010,605,403,80,30.2,0,402,82,0,
03.02.2020,10:00:00,7478.1,7478.1,0,5909,593,402,80,26.1,0,402,78,0,
03.02.2020,15:00:00,7214.6,7214.6,0,5658,583,405,80,20.6,0,402,82,0,
03.02.2020,17:00:00,6975.9,6975.9,0,5576,448,403,80,2.9,0,747,80,0,
03.02.2020,16:00:00,7064,7064,0,5681,423,402,80,12,0,402,80,0,
03.02.2020,8:00:00,7225.8,7225.8,0,5880,394,403,80,8.8,0,402,70,0,
03.02.2020,23:00:00,7243,7243,0,5881,252,402,80,0,0,550,94,0,
03.02.2020,0:00:00,6840,6840,0,5781,200,402,80,0,0,303,86,0,
03.02.2020,7:00:00,6672.3,6672.3,0,5626,86,403,80,1.3,0,402,78,0,
03.02.2020,1:00:00,6260,6260,0,5548,16,401,80,0,0,134,80,0,
03.02.2020,6:00:00,5889,5889,0,5198,0,402,80,0,0,134,74,0,
03.02.2020,2:00:00,5879,5879,0,5185,0,401,80,0,0,134,78,0,
03.02.2020,3:00:00,5726,5726,0,5031,0,402,80,0,0,134,78,0,
03.02.2020,5:00:00,5530,5530,0,4839,0,401,80,0,0,134,74,0,
03.02.2020,4:00:00,5478,5478,0,4787,0,400,80,0,0,134,76,0,
04.02.2020,19:00:00,9126,9126,0,5663,2326,402,71,0,0,562,108,0,Evening Peak
04.02.2020,20:00:00,8904,8904,0,5702,2062,402,71,0,0,562,112,0,
04.02.2020,21:00:00,8735,8735,0,5801,1798,402,70,0,0,562,108,0,
04.02.2020,18:00:00,8144,8144,0,5433,1573,400,71,0,0,562,112,0,
04.02.2020,22:00:00,8075,8075,0,5756,1188,402,70,0,0,539,98,0,
04.02.2020,13:00:00,7718.1,7718.1,0,5596,1129,402,70,31.1,0,394,100,0,Day Peak
04.02.2020,14:00:00,7215.6,7215.6,0,5145,1084,402,70,27.6,0,394,99,0,
04.02.2020,15:00:00,7057.8,7057.8,0,5038,1044,400,70,20.8,0,394,97,0,
04.02.2020,12:00:00,7643.3,7643.3,0,5668,983,401,70,31.3,0,394,100,0,
04.02.2020,11:00:00,7442.3,7442.3,0,5555,898,404,70,30.3,0,394,95,0,
04.02.2020,10:00:00,7427.6,7427.6,0,5649,802,400,70,26.6,0,394,90,0,
04.02.2020,17:00:00,6940,6940,0,5203,780,402,70,3,0,394,96,0,
04.02.2020,16:00:00,6862.9,6862.9,0,5139,764,401,70,11.9,0,394,89,0,
04.02.2020,23:00:00,7480,7480,0,5650,733,399,70,0,0,291,90,0,
04.02.2020,9:00:00,7355.3,7355.3,0,5717,665,401,80,17.3,0,394,85,0,
04.02.2020,0:00:00,6818,6818,0,5575,395,401,70,0,0,250,82,0,
04.02.2020,8:00:00,7050.4,7050.4,0,5816,276,400,80,8.4,0,394,80,0,
04.02.2020,1:00:00,6302,6302,0,5449,155,402,80,0,0,135,80,0,
04.02.2020,2:00:00,5859,5859,0,5116,48,401,80,0,0,135,78,0,
04.02.2020,7:00:00,6488.4,6488.4,0,5519,24,399,80,1.4,0,394,76,0,
04.02.2020,3:00:00,5743,5743,0,5042,8,401,80,0,0,135,76,0,
04.02.2020,6:00:00,5821,5821,0,5131,0,398,80,0,0,135,76,0,
04.02.2020,4:00:00,5537,5537,0,4845,0,400,80,0,0,135,76,0,
04.02.2020,5:00:00,5498,5498,0,4811,0,398,80,0,0,135,74,0,
05.02.2020,19:00:00,9099,9099,0,5717,2233,400,72,0,0,571,112,0,Evening Peak
05.02.2020,20:00:00,8999,8999,0,5713,2138,401,71,0,0,572,110,0,
05.02.2020,21:00:00,8784,8784,0,5762,1876,401,71,0,0,573,108,0,
05.02.2020,18:00:00,7970,7970,0,5333,1537,401,71,0,0,745,114,0,
05.02.2020,13:00:00,7579.2,7579.2,0,5505,1099,401,70,26.2,0,400,82,0,Day Peak
05.02.2020,12:00:00,7404.3,7404.3,0,5540,886,400,70,30.3,0,400,82,0,
05.02.2020,14:00:00,7130.1,7130.1,0,5287,879,401,70,15.1,0,400,82,0,
05.02.2020,22:00:00,8054,8054,0,5874,874,396,71,0,0,746,102,0,
05.02.2020,15:00:00,7067.1,7067.1,0,5266,838,398,70,15.1,0,400,84,0,
05.02.2020,11:00:00,7278.3,7278.3,0,5507,806,400,70,28.3,0,400,72,0,
05.02.2020,17:00:00,7084.7,7084.7,0,5354,783,397,70,2.7,0,400,82,0,
05.02.2020,16:00:00,7012.9,7012.9,0,5283,775,400,70,9.9,0,400,79,0,
05.02.2020,10:00:00,7286.5,7286.5,0,5558,766,401,70,24.5,0,400,71,0,
05.02.2020,9:00:00,7357.1,7357.1,0,5675,732,402,70,16.1,0,400,66,0,
05.02.2020,8:00:00,7118.5,7118.5,0,5758,408,400,70,8.5,0,400,78,0,
05.02.2020,23:00:00,7374,7374,0,5878,394,399,71,0,0,549,90,0,
05.02.2020,0:00:00,6839,6839,0,5822,161,401,70,0,0,302,84,0,
05.02.2020,1:00:00,6340,6340,0,5572,84,402,70,0,0,141,76,0,
05.02.2020,7:00:00,6608.2,6608.2,0,5600,62,400,70,0,0,400,78,0,
05.02.2020,2:00:00,6005,6005,0,5300,24,401,70,0,0,141,74,0,
05.02.2020,6:00:00,6032,6032,0,5335,11,401,70,0,0,400,76,0,
05.02.2020,3:00:00,5787,5787,0,5101,8,401,70,0,0,141,70,0,
05.02.2020,4:00:00,5635,5635,0,4951,8,401,70,0,0,141,68,0,
05.02.2020,5:00:00,5624,5624,0,4937,8,401,70,0,0,141,72,0,
06.02.2020,19:00:00,9132,9132,0,5939,1878,400,70,0,0,743,110,0,Evening Peak
06.02.2020,20:00:00,9047,9047,0,5918,1873,344,70,0,0,744,106,0,
06.02.2020,21:00:00,8713,8713,0,5841,1673,290,70,0,0,744,104,0,
06.02.2020,22:00:00,8129,8129,0,5808,1135,279,70,0,0,744,102,0,
06.02.2020,18:00:00,8023,8023,0,5740,1061,400,70,0,0,743,114,0,
06.02.2020,13:00:00,7832.4,7832.4,0,5894,958,399,70,31.4,0,398,84,0,Day Peak
06.02.2020,12:00:00,7671.7,7671.7,0,5869,821,397,70,29.7,0,401,90,0,
06.02.2020,14:00:00,7292.9,7292.9,0,5667,649,401,70,20.9,0,398,90,0,
06.02.2020,11:00:00,7541,7541,0,5948,610,400,71,29,0,401,86,0,
06.02.2020,10:00:00,7468.5,7468.5,0,5918,581,399,70,24.5,0,401,78,0,
06.02.2020,15:00:00,7309.7,7309.7,0,5762,581,400,70,13.7,0,398,88,0,
06.02.2020,9:00:00,7541.2,7541.2,0,6047,531,401,70,17.2,0,401,78,0,
06.02.2020,23:00:00,7273,7273,0,5830,458,280,70,0,0,547,94,0,
06.02.2020,16:00:00,7036.8,7036.8,0,5711,374,400,70,6.8,0,398,80,0,
06.02.2020,8:00:00,7371.6,7371.6,0,6048,370,401,70,7.6,0,401,78,0,
06.02.2020,17:00:00,7030.1,7030.1,0,5731,352,398,70,2.1,0,398,82,0,
06.02.2020,0:00:00,6837,6837,0,5861,340,280,70,0,0,201,82,0,
06.02.2020,7:00:00,6675.2,6675.2,0,5636,160,361,70,1.2,0,401,80,0,
06.02.2020,1:00:00,6220,6220,0,5507,24,400,70,0,0,135,82,0,
06.02.2020,6:00:00,5963,5963,0,5341,17,321,70,0,0,135,78,0,
06.02.2020,2:00:00,5967,5967,0,5276,8,401,70,0,0,135,76,0,
06.02.2020,3:00:00,5750,5750,0,5103,8,355,70,0,0,135,76,0,
06.02.2020,4:00:00,5592,5592,0,4985,0,323,70,0,0,135,78,0,
06.02.2020,5:00:00,5573,5573,0,4967,0,321,70,0,0,135,78,0,
07.02.2020,20:00:00,8072,8072,0,5979,1181,280,70,0,0,470,100,0,Evening Peak
07.02.2020,21:00:00,8052,8052,0,5973,1170,280,70,0,0,476,96,0,
07.02.2020,19:00:00,8006,8006,0,6025,1067,280,70,0,0,470,100,0,
07.02.2020,22:00:00,7464,7464,0,5888,668,281,70,0,0,476,94,0,
07.02.2020,18:00:00,7215,7215,0,5759,549,280,70,0,0,470,92,0,
07.02.2020,10:00:00,6098.6,6098.6,0,5265,253,279,70,18.6,0,137,76,0,
07.02.2020,13:00:00,6617.1,6617.1,0,5768,218,280,70,14.1,0,180,88,0,Day Peak
07.02.2020,12:00:00,6397.7,6397.7,0,5543,218,280,70,24.7,0,180,82,0,
07.02.2020,11:00:00,6198.3,6198.3,0,5396,218,280,70,19.3,0,137,78,0,
07.02.2020,9:00:00,6324.1,6324.1,0,5543,210,281,69,12.1,0,137,72,0,
07.02.2020,17:00:00,6088,6088,0,5287,166,280,70,2,0,470,80,0,
07.02.2020,8:00:00,6325.9,6325.9,0,5614,159,273,69,5.9,0,137,66,0,
07.02.2020,14:00:00,5879.4,5879.4,0,5102,150,280,69,19.4,0,180,78,0,
07.02.2020,16:00:00,5811.3,5811.3,0,5052,150,280,70,6.3,0,204,72,0,
07.02.2020,15:00:00,5815.8,5815.8,0,5063,145,280,70,6.8,0,180,70,0,
07.02.2020,23:00:00,6776,6776,0,5928,105,281,70,0,0,351,86,0,
07.02.2020,1:00:00,6420,6420,0,5757,97,280,70,0,0,138,80,0,
07.02.2020,7:00:00,6205.1,6205.1,0,5558,85,281,69,1.1,0,137,72,0,
07.02.2020,2:00:00,6024,6024,0,5417,40,281,69,0,0,138,78,0,
07.02.2020,6:00:00,5904,5904,0,5319,26,281,69,0,0,138,70,0,
07.02.2020,3:00:00,5776,5776,0,5185,25,282,69,0,0,138,76,0,
07.02.2020,5:00:00,5713,5713,0,5125,25,282,70,0,0,138,72,0,
07.02.2020,4:00:00,5707,5707,0,5117,25,282,69,0,0,138,74,0,
07.02.2020,0:00:00,6358,6358,0,5715,16,281,70,0,0,204,74,0,
08.02.2020,19:00:00,9014,9014,0,5401,2163,532,69,0,0,767,92,0,Evening Peak
08.02.2020,20:00:00,8895,8895,0,5336,2110,533,69,0,0,767,90,0,
08.02.2020,21:00:00,8680,8680,0,5385,1835,531,69,0,0,648,102,0,
08.02.2020,18:00:00,8080.1,8080.1,0,5296,1569,511,69,0.1,0,550,92,0,
08.02.2020,22:00:00,8006,8006,0,5375,1293,530,69,0,0,352,98,0,
08.02.2020,23:00:00,7392,7392,0,5398,953,532,70,0,0,204,90,0,
08.02.2020,13:00:00,7270.2,7270.2,0,5472,852,381,69,20.2,0,400,79,0,Day Peak
08.02.2020,17:00:00,6983.8,6983.8,0,5151,801,483,69,1.8,0,400,80,0,
08.02.2020,14:00:00,7059.2,7059.2,0,5295,769,398,68,25.2,0,400,79,0,
08.02.2020,15:00:00,6990.6,6990.6,0,5268,744,419,69,15.6,0,400,77,0,
08.02.2020,0:00:00,6970,6970,0,5341,744,531,70,0,0,135,80,0,
08.02.2020,12:00:00,7232.6,7232.6,0,5683,694,280,70,28.6,0,401,80,0,
08.02.2020,10:00:00,6917.2,6917.2,0,5432,648,280,70,16.2,0,401,74,0,
08.02.2020,11:00:00,6969.3,6969.3,0,5528,590,281,70,27.3,0,401,76,0,
08.02.2020,16:00:00,6898.6,6898.6,0,5339,549,456,69,10.6,0,400,78,0,
08.02.2020,9:00:00,7146.7,7146.7,0,5827,485,281,69,15.7,0,401,72,0,
08.02.2020,8:00:00,6773.9,6773.9,0,5698,253,281,69,5.9,0,401,70,0,
08.02.2020,7:00:00,6251.8,6251.8,0,5545,145,281,69,1.8,0,135,74,0,
08.02.2020,6:00:00,5597,5597,0,5022,16,281,68,0,0,134,74,0,
08.02.2020,1:00:00,5771,5771,0,5209,0,281,70,0,0,134,74,0,
08.02.2020,2:00:00,5600,5600,0,5039,0,282,70,0,0,134,72,0,
08.02.2020,3:00:00,5322,5322,0,4766,0,281,69,0,0,134,70,0,
08.02.2020,4:00:00,5247,5247,0,4690,0,281,69,0,0,134,70,0,
08.02.2020,5:00:00,5180,5180,0,4625,0,281,68,0,0,134,70,0,
09.02.2020,10:00:00,7738.4,7738.4,0,5473,1063,530,69,23.4,0,500,85,0,
09.02.2020,19:00:00,9197,9197,0,5335,2622,281,68,0,0,797,104,0,Evening Peak
09.02.2020,20:00:00,9067,9067,0,5358,2460,281,68,0,0,797,112,0,
09.02.2020,21:00:00,8724,8724,0,5422,2053,286,70,0,0,797,106,0,
09.02.2020,18:00:00,7788.1,7788.1,0,4836,1798,280,68,0.1,0,698,116,0,
09.02.2020,13:00:00,7651.6,7651.6,0,5180,1507,280,69,26.6,0,500,95,0,
09.02.2020,22:00:00,8133,8133,0,5416,1479,283,70,0,0,797,98,0,
09.02.2020,17:00:00,7138.6,7138.6,0,4943,1259,281,68,2.6,0,500,90,0,
09.02.2020,14:00:00,7186.1,7186.1,0,4978,1247,280,68,23.1,0,500,95,0,
09.02.2020,15:00:00,7295.2,7295.2,0,5104,1234,281,68,18.2,0,500,95,0,
09.02.2020,16:00:00,7332.6,7332.6,0,5157,1229,282,68,9.6,0,500,92,0,
09.02.2020,12:00:00,8035,8035,0,5557,1194,596,69,28,0,500,96,0,Day Peak
09.02.2020,23:00:00,7565,7565,0,5528,1049,281,70,0,0,549,94,0,
